Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,throttlePct,imuTemp,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,battery1.id,battery1.batteryFunction,battery1.batteryType,battery1.voltage,battery1.current,battery1.mahConsumed,battery1.temperature,battery1.percentRemaining,battery1.timeRemaining,battery1.timeRemainingStr,battery1.chargeState,battery1.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2024-07-16 08:38:18.880,-2.5,2.9,313,0,0,0.1,0,0,0,0,0.3,68.4,61.9,0.354,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.17,0,33,98,1,00H:00M:01S,1,-4.28,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:18,01:38:18,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803268,108.2617985,49PBT 06911 68688,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.31,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:19.879,-2.5,2.9,313,0,0,0,0,0,0,0,0.3,68,61.9,0.304,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.17,0,33,98,1,00H:00M:01S,1,-4.28,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:19,01:38:19,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.980327,108.2618024,49PBT 06911 68688,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.39,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:20.879,-2.5,2.9,313,0,0,0,0,0,0,0,0.3,68,61.9,0.211,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.17,0,33,98,1,00H:00M:01S,1,-4.28,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:20,01:38:20,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803271,108.2618063,49PBT 06912 68688,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.39,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:21.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.3,68,62,0.185,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.17,0,33,98,1,00H:00M:01S,1,-4.28,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:21,01:38:21,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803266,108.261809,49PBT 06912 68688,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.39,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:22.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68.2,62,0.56,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.15,0,33,98,1,00H:00M:01S,1,-3.77,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:22,01:38:22,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803244,108.2618124,49PBT 06913 68688,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.46,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:23.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68.2,62,0.415,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.15,0,33,98,1,00H:00M:01S,1,-3.77,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:23,01:38:23,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803228,108.2618135,49PBT 06913 68687,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.46,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:24.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68.3,62,0.293,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.15,0,33,98,1,00H:00M:01S,1,-3.77,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:24,01:38:24,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803189,108.2618161,49PBT 06913 68687,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.53,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:25.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68.3,62,0.185,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.15,0,33,98,1,00H:00M:01S,1,-3.77,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:25,01:38:25,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803171,108.2618166,49PBT 06913 68687,2.8,3.4,0,3,4,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.53,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:26.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68.3,62,0.528,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.15,0,33,98,1,00H:00M:01S,1,-3.77,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.28,08:38:26,01:38:26,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803146,108.2618155,49PBT 06913 68687,2.5,2.7,0,3,5,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.53,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
2024-07-16 08:38:27.880,-2.5,2.9,313,0,0,0,0,0,0,0,0.4,68,62,0.203,0,0,0,0,00:00:00,--.--,0,1,--.--,0,--.--,--.--,0,0,0002:53:13,0,1,1,25.16,-0.17,1,33,98,1,00H:00M:01S,1,-4.28,1,1,1,25.15,0.17,5,--.--,99,--.--,--:--:--,1,4.27,08:38:27,01:38:27,16/07/2024,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,true,false,true,false,false,true,true,true,false,false,false,false,--.--,--.--,0.01,0,--.--,0,0.01,0.28,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,15.9803109,108.2618135,49PBT 06913 68686,2.5,2.7,0,3,5,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,-0.4,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,0,0,313.7,7.9,-8.8,-0.3,31.61,--.--,--.--,0,0,0,0,0,0,0,0,--.--,--.--,--.--
